id,user,screen_name,date,Tweet,lang,reply_id,quote_id,retweet_id,hour,day,Stance,Target
1253844239479431168,2522474733,DanHinz65,2020-04-25 00:32:16+00:00,@SteveFDA So you have warehoused something that is being used globally while the other various pioneering drugs are being tested. 5 million prescriptions of Hydroxychloroquine was made in 2013. What the fuck is going on? https://t.co/UWVvaElcKw,en,1.2536909103297577e+18,1253588589771882497,None,2020-04-25 01:00:00+00:00,2020-04-25 00:00:00+00:00,NONE,hcq
1245997044206047233,2256116653,ajayuikey9407,2020-04-03 08:50:19+00:00,Henry Ford Health System to conduct first large US study of hydroxychloroquine’s ability to prevent COVID-19 – TechCrunch https://t.co/ev1d11YvaQ https://t.co/53baomvMXT,en,None,None,None,2020-04-03 09:00:00+00:00,2020-04-03 00:00:00+00:00,NONE,hcq
1245363067484950530,28688837,Jaymiem72900974,2020-04-01 14:51:07+00:00,Nevada Governor Sisolak's Chief Medical Officer Who Banned Hydroxychloroquine for Treating Coronavirus DOES NOT Have License to Practice Medicine https://t.co/8sx0W6g8gu via @gatewaypundit,en,None,None,None,2020-04-01 15:00:00+00:00,2020-04-02 00:00:00+00:00,NONE,hcq
1245542491509702656,833150310524809216,DrSpock_Brexit,2020-04-02 02:44:05+00:00,"https://t.co/LqkYCksSA2

Can chloroquine prevent coronavirus disease? Only research will give us the answer",en,1.2455422931065037e+18,None,None,2020-04-02 03:00:00+00:00,2020-04-02 00:00:00+00:00,NONE,hcq
1245200559184982017,1030863652944003077,Tookie24214764,2020-04-01 04:05:22+00:00,"@C4CEO @arabbitorduck @stillgray Murray also leaves out a key variable projection -- one that would be easier to trace than the ""ongoing social distancing"" variable -- that being a successful treatment protocol coming online. Hopefully that's now approved and being administered (Hydroxychloroquine/Zpak).",en,1.245199770278396e+18,None,None,2020-04-01 04:00:00+00:00,2020-04-01 00:00:00+00:00,FAVOR,hcq
1249807163637346306,28824136,pash22,2020-04-13 21:10:22+00:00,"How false hope spread about Hydroxychloroquine to treat Covid19 #coronavirus — and the consequences that followed, via @ElyseSamuels &amp; @mmkelly22 &amp; @washingtonpost https://t.co/dmOVKF5LAC @load_dependent",en,None,None,None,2020-04-13 21:00:00+00:00,2020-04-14 00:00:00+00:00,AGAINST,hcq
1254579167179538433,779430801482125312,ellaadams2016,2020-04-27 01:12:37+00:00,"@charliekirk11 BLACK PEOPLE ARE BEING KILLED IN NEW YORK CITIES HOSPITALS BECAUSE OF COVID-19  MAYOR'S NOT GIVING ANY OF THEM HYDROXCHLOROQUINE AMD Z-PAK. HELP THE BLACK PEOPLE IN  NEW YORK CITY, NOW. FAMILIES ARE NOT ALLOWED IN THE HOSPITAL WITH THEM. 
HELP
https://t.co/BbkCy5Ktqw",en,1.2545582818900992e+18,None,None,2020-04-27 01:00:00+00:00,2020-04-27 00:00:00+00:00,FAVOR,hcq
1248071380593147904,739530643,SumBuny1,2020-04-09 02:12:59+00:00,CDC quietly deletes hydroxychloroquine guidance as study hyped by Trump comes into question https://t.co/Qfn6NtKg7A,en,None,None,None,2020-04-09 02:00:00+00:00,2020-04-09 00:00:00+00:00,AGAINST,hcq
1247861773677420544,2906385247,oahuheather,2020-04-08 12:20:05+00:00,"""This Man is My Father"" - Dr. Marc Siegel Defends the Hydroxychloroquine Treatment for Coronavirus with the Most Moving Story Imaginable (VIDEO) https://t.co/Y1aJD8a54H",en,None,None,None,2020-04-08 12:00:00+00:00,2020-04-09 00:00:00+00:00,FAVOR,hcq
1247516762951712768,137521877,lyleric,2020-04-07 13:29:08+00:00,$5 says Fauci will move to the head of the line for hydrochloroquine if he ever tests positive! Just say'n https://t.co/uFNlj8Jwud,en,None,1246539846547537922,None,2020-04-07 13:00:00+00:00,2020-04-08 00:00:00+00:00,FAVOR,hcq
1255888489675141122,912303248572387330,SonofGod2Iam,2020-04-30 15:55:23+00:00,"My Christian Calendar Daily devotion today is Proverbs 9:9 Give instruction to a wise man, and he will be yet wiser: teach a just man, and he will increase in learning.
Todays Q post 4009
Chloroquine (CHQ) and Hydroxychloroquine (HCQ) are Effective Antivirals Against COVID-19
Q",en,None,None,None,2020-04-30 16:00:00+00:00,2020-05-01 00:00:00+00:00,FAVOR,hcq
1248020388296052736,1705513952,DarshitMehta12,2020-04-08 22:50:22+00:00,Indian Pharmaceutical Alliance welcomes GOIs decision to partially lift ban on #HydroxyChloroQuine amidst rising global demand and request from @POTUS.  Says enough to support global efforts against COVID19. #BritishHindus 🕉  #IndiaStands4Humanity https://t.co/0tmboIihwK,en,None,None,None,2020-04-08 23:00:00+00:00,2020-04-09 00:00:00+00:00,NONE,hcq
1254551500199583745,15556847,nadiasindi,2020-04-26 23:22:40+00:00,Why people stick with Trump and Fox News—even when hydroxychloroquine and COVID-19 lies do harm https://t.co/eAp1kAdX0a,en,None,None,None,2020-04-26 23:00:00+00:00,2020-04-27 00:00:00+00:00,AGAINST,hcq
1247861581666492418,3376083604,TeaPartyforUSA,2020-04-08 12:19:19+00:00,"@realDonaldTrump - @DrOz has been doing a great job of researching drugs for covid, especially the most promising hydroxychloroquine. Please have him invited to your press conference to talk to the country.",en,None,None,None,2020-04-08 12:00:00+00:00,2020-04-09 00:00:00+00:00,FAVOR,hcq
1245729699843760128,424432396,gp727,2020-04-02 15:07:59+00:00,@BMOK33 @IngrahamAngle “Most likely doesn’t work” is just a guess on your part. It also runs contrary to the results that a doctor on Ingraham’s show last night reported. I just heard that Cuomo does not want to “use up” Hydroxychloroquine on COVID- 19 patients.,en,1.2457090987812495e+18,None,None,2020-04-02 15:00:00+00:00,2020-04-03 00:00:00+00:00,FAVOR,hcq
1248641881119920128,473056042,RichardOas1,2020-04-10 15:59:57+00:00,"If the MAGAs want #Hydroxychloroquine #chloroquine  let them have it!!! They don’t need a study or regulation, Dr Trump said take it! https://t.co/i5RMJ13ASe",en,None,None,None,2020-04-10 16:00:00+00:00,2020-04-11 00:00:00+00:00,AGAINST,hcq
1250395808450506752,2731401072,GaetanBurgio,2020-04-15 12:09:26+00:00,"OK after the Hydroxychloroquine or the ivermectin, now the doxycycline as a preventive or curative strategy against #COVID19 ! As this preprint from Prof Raoult institute  is being circulating quite a bit, well I have to comment it unfortunately

https://t.co/LDUx8PTdNb https://t.co/yHijgTrmga",en,None,None,None,2020-04-15 12:00:00+00:00,2020-04-16 00:00:00+00:00,NONE,hcq
1252732350900756480,16160453,curledup,2020-04-21 22:54:01+00:00,"Not yet peer-reviewed. @govkristinoem has facilitated a statewide trial of hydroxychloroquine in South Dakota. Veterans With COVID-19 Given Trump-Touted Hydroxychloroquine Showed No Benefits, Study Finds via @forbes https://t.co/R7t7oPbjbJ",en,None,None,None,2020-04-21 23:00:00+00:00,2020-04-22 00:00:00+00:00,AGAINST,hcq
1249703097959469056,1089355771354042368,MaduraiNandhini,2020-04-13 14:16:51+00:00,"@atikur1989 Letter to PM Modi and Indian Medical Association-(Regarding the usage of Hydroxychloroquine for COVID19 patients)
letter link-https://t.co/Yy6fp8eR8y https://t.co/l8WUQVf5in",en,1.249633616579027e+18,None,None,2020-04-13 14:00:00+00:00,2020-04-14 00:00:00+00:00,NONE,hcq
1249746466983247875,29270341,donnasfineart,2020-04-13 17:09:11+00:00,I think the next time @realDonaldTrump starts PUSHING A DRUG..say #Hydroxychloroquine he better LOOK at the studies and BELIEVE what Dr’s say about it also to treat #COVID19 NOT GOOD..WATCH 👇 https://t.co/z4mA6a9ory,en,None,None,None,2020-04-13 17:00:00+00:00,2020-04-14 00:00:00+00:00,AGAINST,hcq
1245217437160783872,1220547327544393734,JulioJove2,2020-04-01 05:12:26+00:00,@MarkMeadows COVID-19 patient successfully treated with  Hydroxychloroquine and Azithromycin  in N.J. is a ray hope | Opinion https://t.co/nJZDWu1tOB https://t.co/VcuVqndAgE,en,1.2356366620105933e+18,None,None,2020-04-01 05:00:00+00:00,2020-04-01 00:00:00+00:00,FAVOR,hcq
1250610755566739457,1202325149103656963,DcSchmerz,2020-04-16 02:23:34+00:00,"@WhiteHouse Is hydroxychloroquine still a thing? How many people died by now in the US because of sars-cov-2 / covid-19? When was the last time your ""wannabe"" king showed a spark of empathy? Instead of admitting mistakes, he blames others. The whole world know the truth! Stop pretending! ^^",en,1.2506051366548603e+18,None,None,2020-04-16 02:00:00+00:00,2020-04-16 00:00:00+00:00,AGAINST,hcq
1248571378942595073,35260105,BeastieJenkins,2020-04-10 11:19:48+00:00,"@Freedom_220 @FuctupMike @RealMattCouch Insanity, isn’t it? Ummm...Patient is in dire condition AND DYING due to COVID-19 complications. DO NOT USE the Hydroxychloroquine - there’s a very minor chance it could kill the patient. 🤦‍♀️",en,1.2484631398818816e+18,None,None,2020-04-10 11:00:00+00:00,2020-04-10 00:00:00+00:00,AGAINST,hcq
1252686700125585419,1227630536853770241,TomRa18823867,2020-04-21 19:52:37+00:00,"@JPaulJones1 @alexsalvinews VA? #Hydroxychloroquine 
""The nationwide study was not a rigorous experiment. But with 368 patients, it’s the largest look so far of hydroxychloroquine with or without the antibiotic azithromycin ""

That's not only weak but not true 
https://t.co/qXzHQ6bpmO",en,1.2526570562904965e+18,None,None,2020-04-21 20:00:00+00:00,2020-04-22 00:00:00+00:00,FAVOR,hcq
1247562065822318594,3187178471,bazyjonesy,2020-04-07 16:29:09+00:00,"This most likely means they're pledging to do what the WHO tells them to do.

Also to expect no Hydroxychloroquine.

That won't go well. https://t.co/joaD0pbOv8",en,None,1247517270252781569,None,2020-04-07 16:00:00+00:00,2020-04-08 00:00:00+00:00,NONE,hcq
1247171941250805760,2291408558,Lottery_Wiz,2020-04-06 14:38:56+00:00,"@SaraCarterDC Utah Democratic Congressman Ben McAdams took Hydroxychloroquine for his Coronavirus.

Mr. McAdams said he took the hydroxychloroquine alone and not in combination with azithromycin, an antibiotic. 

Mr. McAdams has RECOVERED!

https://t.co/j97i4heLr9",en,1.247144349751804e+18,None,None,2020-04-06 15:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1249480859947843586,758373292889833476,MomJar1,2020-04-12 23:33:45+00:00,"Every patient who died that was not given hydrochloroquine/zpac is one that maybe could have been avoided
The rest are all on China 
Every single one",en,None,None,None,2020-04-13 00:00:00+00:00,2020-04-13 00:00:00+00:00,FAVOR,hcq
1247688494371278849,1066790545119502337,SogatecniaI,2020-04-08 00:51:32+00:00,There's no good evidence that hydroxychloroquine fights COVID-19 #Futurism #ui via https://t.co/dk0caya0Oh https://t.co/odaqmuwuuU,en,None,None,None,2020-04-08 01:00:00+00:00,2020-04-08 00:00:00+00:00,AGAINST,hcq
1245673635190312960,2789478210,RIred61,2020-04-02 11:25:12+00:00,"@HuffPost Dr. Stephen Smith, an infectious disease expert in New York on @IngrahamAngle, just now said, ""I think this is the beginning of the end of the pandemic. I'm very serious.""

His findings on hydroxychloroquine 1) confirm the French study and 2) as he put it, are ""a game changer.""",en,1.2456715132038922e+18,None,None,2020-04-02 11:00:00+00:00,2020-04-02 00:00:00+00:00,FAVOR,hcq
1254961522859814912,1243336198493556736,Marie94167358,2020-04-28 02:31:57+00:00,@QasimRashid https://t.co/JAjHw1sEho hydroxychloroquine never works in intensive care but it is working well enough in lots of countries,en,1.2548468114346066e+18,None,None,2020-04-28 03:00:00+00:00,2020-04-28 00:00:00+00:00,FAVOR,hcq
1251743087178719232,784841179758206980,deplorablemnrty,2020-04-19 05:23:02+00:00,@ShitPeytonSaya @JamesGo23944363 Any studies on how people with G6PD (which naturally fights the same strand of malaria that hydroxychloroquine does) are doing against the coronavirus? I guess it’s just a coincidence that China has a high population of people with G6PD 🧐 and other countries like that are good 2,en,1.2513212491266294e+18,None,None,2020-04-19 05:00:00+00:00,2020-04-19 00:00:00+00:00,NONE,hcq
1247902081605746690,1039957847348535296,candence19,2020-04-08 15:00:15+00:00,"Ever wonder why Donald Trump is pushing “Hydroxychloroquine”  onto people who are desperate? 

Because he own stocks into it. 

He doesn’t care about the American people. He only cares about his pockets! 

#COVID19 
#DontTrustTrump",en,None,None,None,2020-04-08 15:00:00+00:00,2020-04-09 00:00:00+00:00,AGAINST,hcq
1246557252770844675,31127446,markknoller,2020-04-04 21:56:23+00:00,"In expectation that US faces a tough week against Coronavirus, Pres renewed ardent hope that Hydroxychloroquine is used and works against COVID-19. 
""It'll be a gift from heaven if it works,"" he said. Made clear that ventilators not a sure thing in treating the virus. https://t.co/kdpEkegTIv",en,None,None,None,2020-04-04 22:00:00+00:00,2020-04-05 00:00:00+00:00,NONE,hcq
1253940767409741824,816578726439751680,FirenzeVitruvio,2020-04-25 06:55:50+00:00,@grynbaum So here's what FDA wrote: : This EUA allows chloroquine phosphate and hydroxychloroquine sulfate donated to the Strategic National Stockpile (SNS) and distributed to states to be used by licensed health care providers to treat adults and teens hospitalized with COVID-19...,en,1.2537142226866176e+18,None,None,2020-04-25 07:00:00+00:00,2020-04-25 00:00:00+00:00,FAVOR,hcq
1252002990589915139,819519735637377024,JessePolitic650,2020-04-19 22:35:48+00:00,"We have serious doubts with this study and this new story.

Malaria Drug Chloroquine No Better Than Regular #Coronavirus Care, Study Finds
https://t.co/6T7Wtf2NEg
24 Mar 2020

#WuhanVirus #COVID19 #ChinaVirus #CCPVirus

qt-covid19-news-162 by #BorderObserver",en,None,None,None,2020-04-19 23:00:00+00:00,2020-04-20 00:00:00+00:00,AGAINST,hcq
1253872416880594944,704797603964137473,dapolitte,2020-04-25 02:24:14+00:00,"RT @Reuters: The FDA cautioned against the use of malaria drug hydroxychloroquine in COVID-19 patients, citing risks of serious heart rhythm problems https://t.co/T9PYaMT4El https://t.co/QjPNhbXuq1

Meaning we want you really sick, then go to hospitals for expensive treatment",en,None,None,None,2020-04-25 02:00:00+00:00,2020-04-25 00:00:00+00:00,AGAINST,hcq
1247189317946093571,1240855261113442304,RichMcGowanMD,2020-04-06 15:47:59+00:00,"I am sure Trump is very aware of the data behind the use of hydroxychloroquine in COVID-19. The most versed in the literature supporting its use. No President has ever known how this medication works( or physician either) like Trump does.

https://t.co/DsjTmQHVGN",en,None,None,None,2020-04-06 16:00:00+00:00,2020-04-07 00:00:00+00:00,NONE,hcq
1254199846363258880,837362178,naveedimran2k,2020-04-26 00:05:19+00:00,"@lkatheeq FDI warns against consuming chloroquine, HCQ to treat COVID-19 after deaths, 'serious' poisoning reported",en,1.2541979916755886e+18,None,None,2020-04-26 00:00:00+00:00,2020-04-26 00:00:00+00:00,AGAINST,hcq
1245911150023176194,53280918,VORTEX1155,2020-04-03 03:09:00+00:00,@ChrisCuomo  You might want to ask the doctor about hydroxychloroquine with Z-Pak. It's the very drug you and @DonLemon made fun of as Trump was saying he had a good instinct about it! https://t.co/EWM5Xz9ZG6,en,None,1245777696946294787,None,2020-04-03 03:00:00+00:00,2020-04-03 00:00:00+00:00,FAVOR,hcq
1246639663248322560,1232690703576203266,suryasingh921,2020-04-05 03:23:51+00:00,Coronavirus live updates: Trump requests PM Modi to release Hydroxychloroquine ordered by US https://t.co/dUavbXV3Ot,en,None,None,None,2020-04-05 03:00:00+00:00,2020-04-05 00:00:00+00:00,NONE,hcq
1247884469270228999,960096610809208832,CareyFulton12,2020-04-08 13:50:16+00:00,Hydroxychloroquine expert fact-checks President Trump's claims about drug as coronavirus treatment https://t.co/Dw7XwU4LYd via @YahooNews,en,None,None,None,2020-04-08 14:00:00+00:00,2020-04-09 00:00:00+00:00,NONE,hcq
1247213292743000064,98423256,TNPharmacists,2020-04-06 17:23:15+00:00,"“The @tnmed and TPA released a joint statement that said they are opposed to ‘the inappropriate ordering, prescribing, and dispensing of prescriptions for hydroxychloroquine, chloroquine, and azithromycin.’” Thanks for your leadership, @ltgovmcnally!
https://t.co/fKIlF8oqxP",en,None,None,None,2020-04-06 17:00:00+00:00,2020-04-07 00:00:00+00:00,AGAINST,hcq
1247724045979848706,1167979799979220992,Real_Legend2,2020-04-08 03:12:48+00:00,"@10TampaBay Watching news you are reporting @GovRonDeSantis ordering hydroxchloroquine for use to treat coronavirus, backing  DT. No surprise. I also read today that the reason DT is pushing this drug is bc he owns a stake in the company that produces the drug. Pls fact check.",en,None,None,None,2020-04-08 03:00:00+00:00,2020-04-08 00:00:00+00:00,AGAINST,hcq
1253184732545732608,15860016,2healthguru,2020-04-23 04:51:37+00:00,Must watch! On methodological flaws in @DeptVetAffairs hydroxychloroquine ’non-randomized’ study. More to the story? c @DavidShulkin @eFuturist #medtwitter #phychat #publichealth #covid19 https://t.co/V2vlPhoO1L,en,None,None,None,2020-04-23 05:00:00+00:00,2020-04-23 00:00:00+00:00,NONE,hcq
1247326228257923073,520967539,thepowerofmeow,2020-04-07 00:52:01+00:00,FAQ: What you need to know about hydroxychloroquine and the coronavirus - The Washington Post https://t.co/WOBrgmenKE,en,None,None,None,2020-04-07 01:00:00+00:00,2020-04-07 00:00:00+00:00,NONE,hcq
1252013526513745920,812361923304034304,morethanmySLE,2020-04-19 23:17:40+00:00,"Not only did Trump hype #hydroxychloroquine he stockpiled it.

There is NOW a shortage for MILLIONS of Americans, like myself who may not get their prescriptions refilled.

No apologies for the anxiety, stress and physical symptoms Trump has caused.

Absolutely disgusting! https://t.co/y61Mqw9hC0",en,None,1252012210248916992,None,2020-04-19 23:00:00+00:00,2020-04-20 00:00:00+00:00,AGAINST,hcq
1247499797101191168,1194460474458423298,relay_data,2020-04-07 12:21:43+00:00,@MPRnews Stop the bullshit !!  Hydroxychloroquine successfully treats coronavirus !!,en,1.247498082834477e+18,None,None,2020-04-07 12:00:00+00:00,2020-04-08 00:00:00+00:00,FAVOR,hcq
1248641184689463296,1589742631,TSMShotcaller,2020-04-10 15:57:11+00:00,"@GovPritzker The National Institute of Health (NIH) has begun clinical trials of hydroxychloroquine as a likely cure for novel coronavirus.

https://t.co/f4CBvMqwzH",en,1.2486406675528008e+18,None,None,2020-04-10 16:00:00+00:00,2020-04-11 00:00:00+00:00,FAVOR,hcq
1247270478324129797,835905064078303234,joeptweet18,2020-04-06 21:10:29+00:00,"Detroit rep says hydroxychloroquine, Trump helped save her life amid COVID-19 fight https://t.co/oVwAkZGb4w via @freep",en,None,None,None,2020-04-06 21:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1250610477530525696,1250525134961729539,Tornew11,2020-04-16 02:22:27+00:00,"@CNN I can't trust new flurry of  clinical studies from China.
First #CCP killed and silenced its Doctors to hide #CCPVirus. And now, #CCP is using its Drs to disseminate fake clinical studies that #Hydroxychloroquine does not work. #CCP #ClinicalPropaganda throws ennemies off track",en,1.2489549738047816e+18,None,None,2020-04-16 02:00:00+00:00,2020-04-16 00:00:00+00:00,FAVOR,hcq
1247264618495397888,868526439489912834,YellowBirdSkies,2020-04-06 20:47:12+00:00,"#Covid19 #CoronaVirusUpdate #HydroxychloroquineAndAzithromycin 
for all ppls so inclined to take the Orange Menace at his lying word-- for yr own safety good grief DO YOUR HOMEWORK-- Plaquenil is NOT a *harmless* drug &amp; combining it haphazardly WILL KILL YOU
Ask a #LupusWarrior https://t.co/thfUb8uZeO",en,None,1247025456504700929,None,2020-04-06 21:00:00+00:00,2020-04-07 00:00:00+00:00,AGAINST,hcq
1253968941275324416,1244215447542628355,SouthGujarat,2020-04-25 08:47:47+00:00,"Hydroxychloroquine, early detection: How Mumbai is trying to stop Covid-19 in Dharavi https://t.co/3kUVygKkdK",en,None,None,None,2020-04-25 09:00:00+00:00,2020-04-25 00:00:00+00:00,FAVOR,hcq
1249801320610926592,430459707,BranGoch,2020-04-13 20:47:09+00:00,How false hope spread about hydroxychloroquine to treat covid-19 — and the consequences that followed https://t.co/9g2Zzs8wJE,en,None,None,None,2020-04-13 21:00:00+00:00,2020-04-14 00:00:00+00:00,AGAINST,hcq
1248143987866660865,1233372293654429697,legal_leopards,2020-04-09 07:01:30+00:00,"@narendramodi @crpfindia BREAKING: Coronavirus: Odisha is first state to extend lockdown till April 30, schools to remain closed till June 17, says Chief Minister Naveen Patnaik: news agency PTI
#Hydroxychloroquine 
#Hydroxycloroquine 
#DonaldJTrump 
#lockdownextension",en,1.248141299863044e+18,None,None,2020-04-09 07:00:00+00:00,2020-04-09 00:00:00+00:00,NONE,hcq
1253917879071891456,30868177,soobama,2020-04-25 05:24:53+00:00,"@tribelaw Well if trump wants to use untested drugs, (chloroquine) heat, light, disinfectant or even voodoo to fight coronavirus, let him start and end with his base!!!!",en,1.2537424858614743e+18,None,None,2020-04-25 05:00:00+00:00,2020-04-25 00:00:00+00:00,AGAINST,hcq
1253320681699319809,76383589,fastlerner,2020-04-23 13:51:50+00:00,"""What do you have to lose"" Trump asked about trying hydroxychloroquine on coronavirus patients. thx to science, we now know the answer: their lives. &amp; we know what gov officials can lose for standing up for science: their jobs  https://t.co/HM9aXrhOqh by @RobertMackey",en,None,None,None,2020-04-23 14:00:00+00:00,2020-04-24 00:00:00+00:00,AGAINST,hcq
1247475633984344066,2334295476,BFD1982USN,2020-04-07 10:45:42+00:00,"Dr. Birx praises Trump, says deciding to use hydroxychloroquine 'up to the physician and the patient'

https://t.co/19SwX1eUd5",en,None,None,None,2020-04-07 11:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1247263746193571841,2291408558,Lottery_Wiz,2020-04-06 20:43:44+00:00,"@lazylefty Tony Boselli on the Dan Patrick Show (Full Interview) 04/06/2020
Discusses how he recovered from Coronavirus
With Hydroxychloroquine and Azithromycin
 https://t.co/kxk5d17Jit",en,1.2471320282497475e+18,None,None,2020-04-06 21:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1255327425191391235,94607882,NetAdvisor,2020-04-29 02:45:55+00:00,"#Hydroxychloroquine:
'It doesn't work?'
'It will kill you?'
HUH?

""States build stockpiles of hydroxychloroquine, the malaria drug touted by #Trump to treat #coronavirus""
https://t.co/bm6O0NcMSo",en,None,None,None,2020-04-29 03:00:00+00:00,2020-04-29 00:00:00+00:00,NONE,hcq
1252687337798205440,119289073,TakeMyAdvice2U,2020-04-21 19:55:09+00:00,".@seanhannity You are more than wreckless and should be fired @Foxnews. 

MORE DEATHS, No Benefit From Malaria Drug in VA Virus Study 

Hydroxychloroquine brings more DEATH.

https://t.co/WAHSHWZwtx 

@realDonaldTrump #Loser #Snakeoil",en,1.252686308687917e+18,None,None,2020-04-21 20:00:00+00:00,2020-04-22 00:00:00+00:00,AGAINST,hcq
1250271465385017344,1141529969878863872,spaceforcefumes,2020-04-15 03:55:20+00:00,Small Chloroquine Study Halted Over Risk of Fatal Heart Complications https://t.co/AFGoBJxDF4,en,None,None,None,2020-04-15 04:00:00+00:00,2020-04-15 00:00:00+00:00,AGAINST,hcq
1249807653926207495,192409626,WotansRavens,2020-04-13 21:12:19+00:00,"@CMichaelGibson And Brezil: #hydroxychloroquine bad ""medicine.""
https://t.co/nURQJzGPZ8",en,1.2489515030181724e+18,None,None,2020-04-13 21:00:00+00:00,2020-04-14 00:00:00+00:00,AGAINST,hcq
1248669055747149824,530915914,SAMRATCA,2020-04-10 17:47:56+00:00,"Is it a return gift for #Hydroxychloroquine from @realDonaldTrump to @narendramodi? #coronavirusinindia #CoronaVirusUpdates #IndiaFightsCornona
Indian H-1B visa holders in US face layoffs as coronavirus topples economy https://t.co/zd0FGGArCN",en,None,None,None,2020-04-10 18:00:00+00:00,2020-04-11 00:00:00+00:00,NONE,hcq
1247190319990521856,1012429653842235392,iammuslim_,2020-04-06 15:51:58+00:00,"@1036Go @kathy_markovich U r nuts.  

#Hydroxychloroquine has been working all over the world for treatment of corona. 

This doctor in #NewYork has treated 699, 350 were covid positive. 

https://t.co/vGhh9MeHB3",en,1.2469731437570048e+18,None,None,2020-04-06 16:00:00+00:00,2020-04-07 00:00:00+00:00,FAVOR,hcq
1254206149567619072,289118612,TomthunkitsMind,2020-04-26 00:30:22+00:00,"Her husband is dead &amp; she's in the ICU after ingesting chloroquine:

""We saw Trump on TV -- every channel -- &amp; all of his buddies and that this was safe,"" she said.
""Trump kept saying it was basically pretty much a cure.""

https://t.co/aJy3uLLV5Q

 03
#FBR",en,None,1242212084647104514,None,2020-04-26 01:00:00+00:00,2020-04-26 00:00:00+00:00,AGAINST,hcq
1247406449430417408,157495665,cmtwx,2020-04-07 06:10:47+00:00,Trump’s Dangerous Messaging About a Possible Coronavirus Treatment - https://t.co/9PuIlwlxaR #Hydroxychloroquine #coronavirus,en,None,None,None,2020-04-07 06:00:00+00:00,2020-04-07 00:00:00+00:00,AGAINST,hcq
1251140956335808513,759080915762950144,recked56,2020-04-17 13:30:23+00:00,"This means that ""Half-Whit"" will artificially inflate the numbers in MI, to prove her point. In fact she WANTS more deaths. That is why she banned Hydroxy Chloroquine.

Whitmer: Very High Odds ‘Irresponsible’ Michigan Protesters Are ‘Spreading COVID-19’ https://t.co/LItkskVibK",en,None,None,None,2020-04-17 14:00:00+00:00,2020-04-18 00:00:00+00:00,FAVOR,hcq
1247465344924389379,2551933986,amit_ganguli,2020-04-07 10:04:49+00:00,"@ShashiTharoor @USAndIndia There is little evidence that hydroxychloroquine is useful in treating #Covid19 , so, I say let the Americans lead by their doofus President have as much of it as they want.",en,1.2473799549515694e+18,None,None,2020-04-07 10:00:00+00:00,2020-04-07 00:00:00+00:00,AGAINST,hcq
1254546592524390400,272581021,BaixSegura_es,2020-04-26 23:03:10+00:00,"Chloroquine was discovered in 1934 by Hans Andersag. It is on the World Health Organization's list of essential medicines, the safest and most effective medicines that a health system needs.

https://t.co/jj3NX6biLL https://t.co/WHVeOWZHzr",en,None,1254545816519430149,None,2020-04-26 23:00:00+00:00,2020-04-27 00:00:00+00:00,FAVOR,hcq
1248332588864995333,180284531,peshack,2020-04-09 19:30:56+00:00,@mgrant76308 Because Bill Gates doesn’t own Hydroxychloroquine &amp; won’t make money. Dems are in Bill Gates’s pocket. And he is in China’s pocket. Simple deduction.,en,1.248329429799129e+18,None,None,2020-04-09 20:00:00+00:00,2020-04-10 00:00:00+00:00,FAVOR,hcq
1252800281697533952,188170977,JoePlenzler,2020-04-22 03:23:57+00:00,"“An anti-malaria drug repeatedly touted by Trump as a “game-changer” in the #coronavirus pandemic didn’t work on patients recently treated by VA. There were more deaths among those patients who were given the drug, hydroxychloroquine, than patients who received standard care.”",en,1.252799819720069e+18,None,None,2020-04-22 03:00:00+00:00,2020-04-22 00:00:00+00:00,AGAINST,hcq
1247201712340905984,1171013417173487616,jpj821,2020-04-06 16:37:14+00:00,"@angie_rasmussen @SaskiaPopescu @MCBazacoPhD @jervoris @IsabelOtt @aetiology @KindrachukJason Yes, like I said, the masks reduce transmission... Hydroxychloroquine was tried in Wuhan with limited success.  I read the reports about aerosol transmission. The western world and COVID-19 is like Dumb and Dumberer... a shit sequel.",en,1.247199565268181e+18,None,None,2020-04-06 17:00:00+00:00,2020-04-07 00:00:00+00:00,NONE,hcq
1247959186991976448,1191504317414555649,Shirley33594843,2020-04-08 18:47:10+00:00,Dem Lawmaker Who Had COVID: Trump Pushing Hydroxychloroquine 'Saved My Life' https://t.co/jmBG6GivlF,en,None,None,None,2020-04-08 19:00:00+00:00,2020-04-09 00:00:00+00:00,FAVOR,hcq
1252766140184457216,75840925,as400guy05,2020-04-22 01:08:17+00:00,"#Coronavirus Map on the left shows no. of COVID-19 cases per capita. 

Map on the right shows countries with high rates of malaria where HQ and chloroquine are commonly prescribed to fight it.

Notice how countries with high malaria rates seem to be least effected by COVID. https://t.co/YjMKTt1YjJ",en,None,None,None,2020-04-22 01:00:00+00:00,2020-04-22 00:00:00+00:00,FAVOR,hcq
